time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.406346436802563,-0.11090819062946013,0.11322263426305523,0.04951582342734437,0.1921578726083814,1.241972926345487,-0.30619539326103784,0.33071584070369764,0.879702206284066,-0.12175876082966414
7.41155483795362,-0.11341274743897593,0.11618343221932441,0.048821779763218415,0.17511641633991368,1.2386052877614633,-0.3099009378868278,0.3141883735790597,0.9070447016326438,-0.12232297658615901
7.416763239104676,-0.11622507579726997,0.11928947594167255,0.04809958235650463,0.15796894490222957,1.2346411820547285,-0.3136574697847245,0.29725813360431114,0.9351968834121431,-0.12327722644091414
7.421971640255733,-0.11933927249855447,0.12249505261209559,0.04736202215881056,0.1407403484904897,1.2300585762092944,-0.31747190750240195,0.27982694677033276,0.9642037264880445,-0.12466497869315335
7.42718004140679,-0.12274393431546948,0.12574845492090783,0.04662323512031597,0.12345572397429908,1.2248381021074715,-0.3213514358597387,0.2618009665799398,0.9940947583224081,-0.12651955622501243
7.432388442557846,-0.1264224466929947,0.1289924909715498,0.04589844770539561,0.10614019163366359,1.218963176767615,-0.3253033912524288,0.24309182838939505,1.0248829165331579,-0.1288642426040612
7.437596843708903,-0.13035334170074986,0.13216527296292627,0.04520354258872734,0.08881856109679392,1.2124202427223962,-0.32933506560482084,0.22361878953514797,1.0565626402861454,-0.13171181630266535
7.44280524485996,-0.13451068970752614,0.13520105358148296,0.04455422722225876,0.07151483601370716,1.2051991003491083,-0.3334534668654154,0.20331189147814427,1.0891078399644343,-0.1350638549711699
7.448013646011016,-0.13886459525434208,0.13803101294051023,0.04396596279935997,0.05425205620246393,1.1972928795838975,-0.337665181683193,0.1821122250115493,1.1224713495323604,-0.13891172808235985
7.453222047162073,-0.14338188002911864,0.14058449772549608,0.04345334408646611,0.0370518686814146,1.1886981809184098,-0.3419761270024383,0.1599739006233886,1.1565836958426767,-0.14323680859240612
7.45843044831313,-0.14802674447853803,0.14279009484622596,0.04302944283254663,0.019934129878866752,1.179415161099482,-0.34639133537959715,0.13686568559147305,1.191352415992317,-0.1480112449160231
7.4636388494641865,-0.15276137334526876,0.14457669418464641,0.042705863064332765,0.0029167695309216257,1.1694474143513063,-0.3509148188586409,0.11277057710986382,1.2266621539785516,-0.15319885916965365
7.468847250615243,-0.15754687531034436,0.14587500300976736,0.042491953352099265,-0.013984655195922588,1.1588019614650107,-0.35554932540018785,0.08768708704818107,1.2623747245344001,-0.15875643827511404
7.4740556517662995,-0.1623438592696992,0.1466185383088453,0.04239475656949674,-0.030757092729344244,1.147489111013645,-0.3602962282743238,0.061628712207633864,1.2983297143755819,-0.16463470111069967
7.479264052917356,-0.16711325684530806,0.1467450450477694,0.042418740573534244,-0.04739020313077189,1.1355222676737173,-0.36515538041091433,0.03462338917066928,1.3343456580401754,-0.170779539622169
7.484472454068412,-0.17181708384844227,0.1461977087215389,0.04256545347747704,-0.06387654874198428,1.122917729201108,-0.37012498723526305,0.006712981132528988,1.3702214540225606,-0.1771337113462086
7.489680855219469,-0.17641893639201398,0.1449261746700043,0.04283367838127411,-0.08021158091556971,1.1096944325716422,-0.3752015709284786,-0.022048402796769992,1.405738086930191,-0.18363738973150612
7.494889256370526,-0.18088484416146888,0.1428878719093059,0.0432190409328627,-0.09639375820227206,1.0958736114524554,-0.38037986860627665,-0.0515955994668707,1.4406612779734886,-0.19023055903582625
7.500097657521582,-0.1851835281989707,0.1400486867538752,0.043714314056323554,-0.11242441970443749,1.0814785362268549,-0.3856528587111471,-0.08185444100854572,1.4747434679359022,-0.19685325240444732
