time,x1,x2,x3,y1,y2,y3,z1,z2,z3
1.19,-0.046339775447417915,-0.0011079635485507046,-0.005502590450140897,0.09786599775757751,0.013148084046178865,0.016799208072100887,0.08810066233607143,0.0003789350980635664,-0.02107816257795672
1.2,-0.025008802545062988,0.0009458593188939439,-0.006183415709410173,0.09691623796670837,0.013193905435430338,0.01702230152384314,0.0893712064111815,0.0005359579114833214,-0.0208707784345597
1.21,-0.0034112607169509545,0.0030158252291120017,-0.0068436957661889,0.09595551190337107,0.013238233941503702,0.01724331415135366,0.09041681239222647,0.0006728020506991364,-0.02065455862117029
1.22,0.018398049502610626,0.00509675945627556,-0.007482624519126575,0.09498609021157813,0.01328120970842163,0.017462147323138773,0.09123514628063047,0.000789234240569702,-0.02042973741301329
1.23,0.04036398312763295,0.0071834799093338725,-0.008099439317054242,0.09401025776776921,0.013322972912325395,0.017678703359657957,0.09182442523112416,0.0008850744648847713,-0.02019655496710936
1.24,0.062430884619900935,0.009270781910619549,-0.008693419376384251,0.09303032056416002,0.013363664383174404,0.01789288563726269,0.0921834344368369,0.0009601970121633001,-0.019955257645819426
1.25,0.08454312564828277,0.011353490071004056,-0.009263889748901164,0.09204858343013475,0.013403424131452488,0.018104599024099215,0.09231154870155353,0.0010145328198376327,-0.01970609781608918
1.26,0.10664511417622331,0.013426459162272005,-0.009810221393546325,0.09106734965574313,0.013442391321912717,0.018313749885670444,0.09220873264630892,0.001048069502588806,-0.0194493338442623
1.27,0.12868129446174573,0.015484574117121331,-0.01033183117641791,0.09008892099170038,0.013480704273577403,0.018520246084835986,0.09187554070938794,0.0010608513523465476,-0.019185230096080405
1.28,0.15059617130092692,0.017522752268320008,-0.010828181838396811,0.08911559664498875,0.013518500394644459,0.018723997001303883,0.09131311583968628,0.0010529792235516326,-0.01891405693095544
1.29,0.1723348001929489,0.019535988543167862,-0.011298781563416366,0.08814965296896184,0.013555914769220667,0.018924913820322256,0.09052315394355843,0.0010246076134992265,-0.01863609062502057
1.3,0.1938425261593149,0.021519331513228192,-0.01174318474533112,0.08719335428064565,0.013593080743822879,0.01912290922450982,0.08950791048958519,0.0009759455001432786,-0.018351613518387756
1.31,0.21506543206183917,0.023467925309169916,-0.01216099105812473,0.08624893429260916,0.013630128951186772,0.01931789803347054,0.0882702018170676,0.0009072560065212149,-0.01806091386705502
1.32,0.23595053992895973,0.02537702827101226,-0.012551845123500693,0.08531858777295975,0.013667186804491332,0.01950979740613959,0.08681339790200376,0.0008188556950809725,-0.017764285785580904
1.33,0.2564458109557379,0.027242012948124717,-0.012915436510882346,0.08440447054534322,0.01370437849735885,0.019698526840783343,0.0851414223570888,0.0007111145676810005,-0.017462029247084475
1.34,0.2765001455038591,0.029058366099227104,-0.013251499737412872,0.08350869948894377,0.013741825003854928,0.019884008174999388,0.08325875243171482,0.0005844560655902562,-0.017154450083245315
1.35,0.2960635790986521,0.030821706008292725,-0.013559812146005601,0.08263334441908846,0.013779643600608037,0.020066165799931045,0.08117039052378709,0.00043935428349373194,-0.0168418598093864
1.36,0.31508746070845156,0.0325277982627427,-0.01384019143119478,0.08178042069706196,0.013817947293819154,0.020244926772069963,0.07888182153721382,0.00027633022832401663,-0.01652457572604731
1.37,0.33352440184772497,0.034172551686231886,-0.014092496784050033,0.08095189134226753,0.013856845060892456,0.020420220890162884,0.07639903865300267,9.595395617362736e-5,-0.016202920827732368
1.38,0.3513287301219805,0.03575205860327449,-0.014316624643341592,0.08014964824866906,0.013896440896129597,0.02059198131270672,0.0737284978018436,-0.00010116035943102418,-0.015877223154740484
1.39,0.36845649788609197,0.037262595605561465,-0.014512508608426242,0.07937551182616272,0.013936833791178759,0.02076014456857873,0.07087711660975345,-0.00031435453554843094,-0.01554781578281389
1.4,0.3848654822442959,0.038700623551960286,-0.01468011943924729,0.07863123100057709,0.013978117735034623,0.020924650557036528,0.06785227439807621,-0.0005429263798219571,-0.015215036823138198
1.41,0.4005152252863553,0.040062790871663936,-0.01481946425517502,0.07791848154744611,0.014020381638095152,0.021085442609456367,0.06466180176323284,-0.000786130766947039,-0.014879229274084005
1.42,0.41536729459465543,0.04134595484430363,-0.014930580073560741,0.07723885530140354,0.014063708779880477,0.021242467907492978,0.061313896264827694,-0.001043188060704856,-0.01454074020411785
1.43,0.429385094240219,0.042547166341436925,-0.015013537162564334,0.07659386798227766,0.014108177151107274,0.02139567725040697,0.05781716808728808,-0.0013132793475064562,-0.014199921548258368
1.44,0.4425342800611747,0.043663704409354014,-0.01506843330482885,0.07598494200336661,0.01415385879495167,0.02154502570501739,0.05418056802699048,-0.0015955544893543842,-0.013857128346044035
1.45,0.4547828349050474,0.04469308247952228,-0.015095392518490935,0.0754134033560351,0.014200819675710017,0.021690472720673176,0.05041337101589902,-0.0018891338777155952,-0.013512718442554991
1.46,0.4661010686287575,0.04563304836858634,-0.01509456505718082,0.07488048160971444,0.014249119678798886,0.021831982129253177,0.04652517612156546,-0.002193108433521454,-0.013167052488413062
1.47,0.47646161833892126,0.046481584294652434,-0.015066127403132474,0.07438730990195822,0.014298812610528648,0.021969522145588706,0.04252590642934422,-0.0025065396195381754,-0.012820493937240055
1.48,0.4858395718284368,0.04723691483723859,-0.015010277522349433,0.07393491982992818,0.014349946087722769,0.022103065636871946,0.038425732272975695,-0.002828467391321856,-0.012473407604859967
1.49,0.49421237941883406,0.047897500083827475,-0.014927234275363669,0.07352424509809563,0.014402561643966371,0.022232590136491214,0.03423507377282803,-0.003157909692160913,-0.012126160270906173
1.5,0.5015600190074455,0.04846204830075221,-0.014817236282439337,0.07315611468971334,0.014456694569464157,0.022358078033634744,0.029964570750534512,-0.0034938660300087177,-0.011779119367251633
1.51,0.507865161071103,0.048929527501377384,-0.014680538233193619,0.07283124603884637,0.01451237375218888,0.022479516825639,0.02562501619206452,-0.00383532457312858,-0.011432651353486882
1.52,0.5131131686661379,0.04929916544609903,-0.014517410886596723,0.07255024503037216,0.014569621677881329,0.022596899117988695,0.02122735624772346,-0.004181262150093753,-0.011087121716920025
1.53,0.5172920974283809,0.04957044964234467,-0.014328141070971885,0.0723136059999804,0.014628454430050342,0.022710222624316777,0.01678269023215295,-0.0045306442497874185,-0.010742894972576756
1.54,0.5203927008491873,0.04974312664116621,-0.014113030925336298,0.07212171151725297,0.014688881739858849,0.022819490181528818,0.012302249214201862,-0.0048824272246536056,-0.010400334154724722
1.55,0.5224083881891911,0.04981719353140514,-0.01387239363563038,0.07197483413481047,0.014750907329268604,0.022924709876541348,0.007797296305001407,-0.005235568500678023,-0.010059798730486649
1.56,0.5233351944985882,0.04979289965146822,-0.013606555996307385,0.07187313762528508,0.014814528777080893,0.023025895044012902,0.0032792029348794284,-0.005589018818310357,-0.009721646406702615
